423871903593	15.2995	0.0741886	34.1348	0	23326	23332	23326	23333	23327	23324	23326	23331	23329	23331	23329	23341	23322	23324	23328	23332	23329	23339	23329	23325	23322	23329	23330	23336	23329	23324	23323	23340	23334	23335	23329	23327	23324	23328	23331	23331	23322	23328	23330	23338	23327	23332	23336	23336	23331	23329	23329	23328	23329	23328	23327	23342	23327	23329	23340	23321	23331	23335	23327	23343	23329	23324	23334	23328	23331	23331	23325	23333	23328	23323	23335	23335	23329	23327	23330	23346	23338	23331	23329	23335	23335	23332	23326	23337	23328	23334	23334	23327	23335	23334	23326	23333	23327	23331	23333	23328	23322	23323	23322	23336	23324	23327	23327	23319	23330	23326	23323	23324	23323	23327	23328	23333	23322	23328	23326	23332	23329	23333	23335	23331	23335	23327	23324	23333	0	
423885344129	35.056	0.0799386	-34.1012	-nan	23332	23329	23328	23334	23322	23326	23329	23325	23328	23324	23328	23332	23328	23331	23326	23331	23321	23322	23332	23333	23329	23334	23332	23336	23323	23326	23322	23335	23330	23326	23326	23329	23327	23330	23329	23335	23324	23324	23329	23334	23323	23324	23330	23336	23319	23322	23321	23324	23325	23327	23317	23335	23329	23321	23324	23325	23324	23319	23325	23338	23326	23327	23329	23329	23321	23331	23321	23327	23325	23334	23328	23332	23321	23328	23330	23335	23335	23339	23340	23342	23333	23321	23329	23347	23326	23323	23314	23324	23326	23324	23325	23340	23318	23334	23330	23335	23330	23325	23331	23333	23328	23334	23318	23328	23330	23324	23331	23334	23331	23325	23331	23324	23332	23328	23318	23343	23324	23321	23325	23328	23328	23323	23321	23338	0	
423886300751	21.9907	0.120192	-38.8305	0	23334	23329	23328	23334	23337	23327	23332	23332	23337	23328	23343	23342	23334	23334	23335	23333	23334	23335	23334	23335	23329	23330	23329	23336	23338	23330	23343	23340	23330	23326	23336	23334	23329	23330	23332	23336	23333	23326	23326	23332	23326	23330	23330	23325	23328	23334	23337	23335	23328	23330	23339	23337	23336	23330	23332	23332	23337	23322	23332	23331	23332	23327	23332	23336	23334	23330	23339	23339	23328	23327	23332	23332	23328	23332	23333	23327	23331	23339	23335	23330	23317	23337	23316	23338	23332	23334	23332	23340	23337	23328	23335	23336	23323	23331	23329	23330	23334	23333	23325	23339	23330	23335	23332	23337	23324	23322	23330	23337	23324	23330	23334	23337	23329	23330	23323	23339	23339	23333	23335	23332	23334	23332	23328	23334	0	
423887500858	4.06671	0.126481	44.642	0	23330	23334	23327	23328	23329	23333	23339	23333	23332	23334	23331	23333	23337	23331	23329	23318	23326	23330	23327	23334	23334	23331	23334	23323	23317	23327	23332	23324	23326	23328	23331	23332	23336	23327	23331	23327	23339	23335	23325	23317	23329	23319	23332	23334	23325	23337	23332	23324	23333	23338	23340	23325	23325	23338	23327	23327	23332	23335	23333	23323	23340	23329	23323	23324	23328	23332	23325	23332	23331	23330	23322	23330	23336	23330	23334	23337	23330	23326	23334	23334	23331	23327	23327	23329	23328	23326	23339	23329	23337	23343	23338	23328	23334	23337	23346	23327	23328	23335	23329	23332	23330	23340	23334	23331	23337	23332	23332	23326	23336	23331	23330	23336	23339	23327	23338	23333	23336	23324	23327	23332	23334	23331	23334	23329	0	
423890391243	-12.5744	0.199935	26.4639	0	23332	23330	23328	23335	23328	23335	23327	23328	23320	23338	23331	23345	23323	23335	23341	23333	23325	23335	23327	23338	23320	23338	23329	23334	23335	23336	23334	23332	23326	23339	23338	23335	23327	23327	23333	23341	23334	23327	23331	23334	23319	23325	23331	23342	23336	23333	23330	23338	23331	23326	23330	23335	23323	23339	23325	23331	23326	23334	23325	23334	23335	23339	23338	23332	23331	23341	23328	23345	23330	23336	23332	23321	23330	23330	23329	23339	23330	23332	23333	23323	23328	23335	23335	23344	23329	23336	23333	23335	23326	23323	23325	23342	23331	23334	23327	23325	23330	23337	23335	23342	23326	23327	23330	23340	23333	23338	23329	23337	23323	23339	23326	23330	23321	23329	23332	23336	23326	23329	23328	23340	23325	23329	23325	23339	0	
423891585910	-1.90073	0.514991	-25.7545	0	23331	23336	23325	23326	23340	23319	23333	23327	23330	23343	23331	23322	23330	23337	23332	23326	23335	23332	23327	23323	23341	23323	23335	23314	23333	23330	23329	23327	23334	23332	23339	23326	23330	23333	23343	23326	23331	23323	23331	23322	23328	23335	23324	23328	23341	23337	23328	23332	23330	23322	23338	23325	23325	23323	23329	23326	23335	23334	23331	23329	23339	23330	23340	23321	23321	23326	23337	23327	23323	23319	23339	23335	23335	23336	23329	23335	23337	23326	23329	23329	23325	23327	23337	23335	23332	23331	23328	23325	23327	23330	23329	23329	23336	23329	23330	23335	23331	23337	23327	23338	23332	23326	23330	23322	23336	23329	23334	23334	23330	23334	23333	23325	23329	23332	23333	23336	23327	23316	23331	23327	23336	23323	23331	23334	0	
423893273883	8.45128	0.16372	-14.0427	0	23321	23337	23319	23332	23326	23326	23323	23338	23322	23338	23331	23340	23326	23331	23314	23326	23325	23326	23324	23326	23325	23324	23321	23328	23314	23329	23329	23327	23323	23326	23323	23339	23320	23333	23320	23333	23321	23327	23326	23337	23325	23330	23322	23328	23331	23329	23316	23327	23328	23330	23327	23324	23319	23336	23321	23331	23317	23326	23324	23336	23324	23332	23328	23334	23324	23326	23318	23333	23328	23328	23321	23336	23326	23327	23325	23331	23321	23326	23318	23330	23325	23324	23320	23329	23326	23330	23319	23329	23314	23325	23324	23329	23326	23320	23328	23329	23331	23331	23320	23323	23324	23327	23321	23326	23314	23330	23325	23327	23313	23327	23317	23326	23322	23313	23320	23329	23322	23320	23316	23332	23326	23327	23322	23327	0	
423895547320	24.8404	0.170818	-17.454	0	23328	23329	23332	23330	23343	23331	23329	23338	23333	23323	23328	23341	23334	23328	23324	23331	23330	23327	23331	23334	23329	23330	23332	23333	23329	23326	23327	23329	23336	23329	23327	23336	23333	23321	23328	23332	23330	23323	23319	23335	23331	23334	23332	23336	23334	23325	23329	23335	23324	23330	23330	23332	23335	23334	23335	23336	23329	23332	23329	23324	23321	23332	23330	23337	23325	23331	23335	23339	23325	23333	23331	23337	23323	23330	23327	23325	23333	23328	23332	23335	23330	23320	23325	23328	23329	23331	23330	23332	23330	23319	23331	23324	23335	23322	23322	23330	23326	23319	23331	23334	23334	23324	23332	23334	23332	23331	23333	23335	23334	23331	23334	23337	23319	23327	23333	23339	23329	23328	23327	23337	23334	23335	23335	23333	0	
423897533737	-15.0237	0.12776	20.8605	0	23330	23338	23330	23329	23331	23336	23326	23335	23332	23340	23336	23330	23328	23333	23333	23332	23331	23331	23326	23338	23335	23338	23324	23331	23338	23334	23325	23329	23340	23332	23337	23330	23327	23336	23330	23325	23335	23338	23333	23340	23332	23331	23327	23341	23334	23333	23327	23342	23329	23338	23331	23344	23338	23321	23332	23326	23329	23328	23328	23331	23336	23323	23329	23344	23333	23338	23324	23331	23341	23334	23325	23332	23331	23335	23323	23331	23334	23337	23330	23332	23326	23337	23324	23338	23336	23333	23326	23332	23338	23333	23332	23332	23348	23336	23325	23337	23331	23336	23337	23335	23336	23332	23332	23332	23327	23337	23331	23332	23339	23334	23329	23339	23328	23334	23329	23329	23346	23330	23331	23341	23342	23334	23328	23338	0	
423899115236	-41.9018	0.12078	-35.5182	0	23331	23331	23325	23324	23336	23333	23327	23328	23332	23326	23330	23326	23322	23326	23330	23326	23338	23333	23323	23324	23338	23328	23336	23330	23323	23329	23329	23330	23331	23326	23328	23336	23338	23331	23331	23327	23336	23326	23329	23329	23333	23327	23332	23330	23335	23331	23329	23324	23327	23337	23329	23320	23322	23332	23335	23324	23336	23326	23328	23326	23329	23328	23327	23335	23330	23330	23330	23323	23336	23332	23338	23332	23329	23340	23327	23321	23336	23337	23335	23335	23327	23333	23327	23330	23333	23334	23340	23334	23333	23333	23341	23328	23329	23330	23328	23329	23326	23328	23324	23330	23332	23326	23336	23328	23335	23333	23330	23327	23332	23329	23332	23323	23329	23328	23335	23336	23340	23330	23343	23327	23330	23335	23325	23331	0	
